Não se esqueçam de que temos de fazer a nossa lição de casa.	Don't forget we have to do our homework.	que	0	0
Verão que vem quero ir ao Havaí.	Next summer, I want to go to Hawaii.	vem	0	0
Quando se avistou Ceres pela primeira vez, ele foi chamado de cometa. Dentro de um ano, disseram que se tratava de um planeta. Passado mais um ano, foi considerado um asteroide. Desde 2006, tem sido chamado de planeta anão.	When Ceres was first discovered it was called a comet. Within a year it was called a planet. Within one more year it was called an asteroid. Since 2006, it has been called a dwarf planet.	dentro	0	0
Tom assumiu o controle da empresa da família.	Tom took over the family business.	família	0	0
Aguarde-me ali.	Wait there for me.	ali	0	0
Você tem razão.	You got it right.	razão	0	0
Eu estou seguindo aquele carro.	I am following that car.	aquele	0	0
Usamos isso todos os dias.	We use it every day.	dias	0	0
Depois de três horas, cansei de esperar e fui para casa.	After three hours, I got tired of waiting and went home.	fui	0	0
Tom anda comendo carne de porco demais.	Tom has been eating too much pork.	anda	0	0
A Marina que amei, nunca me amou. Esta Marina é amiga mui querida. Outra Marina celebrou-se na canção. Da minha vida, eis três facetas lapidadas.	The Marina I loved never loved me. This Marina is a very dear friend. Another Marina was celebrated in song. Here are three polished facets of my life.	querida	0	0
Como você sabia que eu era da Austrália?	How did you know that I was from Australia?	sabia	0	0
O número de automóveis que entopem as estradas do país é duas vezes e meia superior ao número de automóveis registados em 1967. Estes automóveis trouxeram consigo consequências profundas para o ambiente, a segurança rodoviária e o nosso estado de espírito já impaciente.	Two-and-one-half times as many automobiles clog the nation's roads than were registered in 1967. They've carried with them profound consequences for the environment, highway safety, and our already-impatient state of mind.	duas	0	0
Não tenho ideia.	I have no idea.	ideia	0	0
É hora de acabar com isso.	It's time to put an end to this.	hora	0	0
Nenhum homem é uma ilha, completo em si mesmo; todo homem é um pedaço do continente.	No man is an island, entire of itself; every man is a piece of the continent.	si	0	0
A polícia alemã deteve quatro suspeitos de estarem ligados ao roubo de 4 milhões de dólares em moedas de ouro do Museu Bode, em Berlim, no início deste ano.	Police in Germany have arrested four suspects in connection with a $4 million gold coin heist earlier this year from Berlin's Bode Museum.	polícia	0	0
Alguns elementos implícitos podem ser explicitados.	Some implicit elements can be made explicit.	podem	0	0
Embora não seja comum, por vezes usamos a flexão "ão" com a forma que faz a vez da segunda pessoa do plural. Por exemplo: "Estão a viajar juntos?".	Uncommon though it may be, we do sometimes use the suffix "ão" with the word that replaces "you" (second person plural) in Portuguese. For example: "Estão a viajar juntos?"	forma	0	0
No décimo oitavo dia após termos largado de Sydney, estávamos a navegar ao abrigo de Erromango — é claro que você conhece Erromango, uma ilha isolada entre as Novas Hébridas e o grupo Lealdade — quando, de repente, Nassaline, o nosso rapaz polinésio moreno, que estava no cesto da gávea a vigiar, soltou um grito surpreendido de "Barco à vista!" e apontou com o seu dedo magro e negro para um ponto escuro no horizonte, a sul, na direção das Fiji.	On the eighteenth day out from Sydney, we were cruising under the lee of Erromango—of course you know Erromango, an isolated island between the New Hebrides and the Loyalty group—when suddenly our dusky Polynesian boy, Nassaline, who was at the masthead on the lookout, gave a surprised cry of "Boat ahoy!" and pointed with his skinny black finger to a dark dot away southward on the horizon, in the direction of Fiji.	entre	0	0
Em todo o caso, ainda precisamos de uma explicação científica de como exatamente as dores são causadas por processos cerebrais.	All the same, we still need a scientific account of how exactly pains are caused by brain processes.	caso	0	0
Eu gosto de ler romances em Francês.	I like reading novels in French.	gosto	0	0
Tom não estava se escondendo atrás de um arbusto.	Tom wasn't hiding behind a bush.	atrás	0	0
É verdade que a passagem a que nos referimos, e várias outras passagens que poderíamos apontar, são admiráveis quando consideradas meramente como exibições de poder mental. Reconhecemos imediatamente nelas aquele mestre consumado de toda a arte da gladiação intelectual, cujos discursos, embora nos tenham sido transmitidos de forma imperfeita, deveriam ser estudados dia e noite por todos os homens que desejem aprender a ciência da defesa lógica. Encontramos em várias partes da História de Jaime II belos exemplares daquilo que consideramos ter sido a grande caraterística de Demóstenes entre os gregos, e de Fox entre os oradores de Inglaterra, a razão penetrada e, se nos atrevemos a usar a expressão, tornada incandescente pela paixão.	It is true that the passage to which we have referred, and several other passages which we could point out, are admirable when considered merely as exhibitions of mental power. We at once recognise in them that consummate master of the whole art of intellectual gladiatorship, whose speeches, imperfectly as they have been transmitted to us, should be studied day and night by every man who wishes to learn the science of logical defence. We find in several parts of the History of James the Second fine specimens of that which we conceive to have been the great characteristic Demosthenes among the Greeks, and of Fox among the orators of England, reason penetrated, and, if we may venture on the expression, made red-hot by passion.	homens	0	0
Eu perguntei a Tom porque é que eu não devia fazer isso.	I asked Tom why I shouldn't do that.	devia	0	0
Não deixe o Tom fazer aquilo de novo.	Don't let Tom do that again.	aquilo	0	0
Sammy de Grave, do Museu de História Natural da Universidade de Oxónia, que batizou o camarão, combinou o barulho forte, a cor rosa e o seu amor por Pink Floyd para criar o nome.	Sammy de Grave of Oxford University’s Museum of Natural History, who named the shrimp, combined the loudness, the pink color and his love for Pink Floyd to come up with the name.	amor	0	0
Tom era a última pessoa que eu esperava ver aqui.	Tom was the last person I expected to see here.	pessoa	0	0
Tudo parecia OK.	Everything looked OK.	ok	0	0
Sami fazia tudo o que podia para pintar Layla nas cores mais desfavoráveis possíveis.	Sami did everything he could to paint Layla in the most negative light possible.	podia	0	0
Quem poderia imaginar, por volta de 1900, que dentro de uns cinquenta anos nós saberíamos tão mais e compreenderíamos tão menos?	Who would have thought around 1900 that in fifty years' time we would know so much more and understand so much less?	uns	0	0
Desde que ela foi embora, não quero que ninguém fale comigo.	Since she's been gone, I want no one to talk to me.	desde	0	0
Tom não sabe quem nós somos.	Tom doesn't know who we are.	somos	0	0
Tom disse a Mary que estava com dor de cabeça.	Tom told Mary he had a headache.	cabeça	0	0
Eu não trabalho tantas horas por dia quanto o Tom.	I don't work as many hours a day as Tom does.	horas	0	0
O trabalho deles é adicionar exemplos ao dicionário.	Their job is to add examples to the dictionary.	deles	0	0
Fica.	Stay.	fica	0	0
Eu sei que você quer ajudar.	I know you want to help.	ajudar	0	0
Vamos terminar isso mais tarde.	Let's finish this later.	tarde	0	0
Um grande amor é um crédito aberto em favor de uma potência tão devoradora, que o momento da falência terá inevitavelmente de ocorrer.	A great love is a credit opened in favor of a power so consuming that the moment of bankruptcy must inevitably occur.	momento	0	0
Os olhos cansados dela tinham-se fartado da paisagem familiar, tal como se tinham fartado do interior da casa, na qual ela mais parecia inquilina do que dona.	Her jaded eyes had wearied of the familiar landscape, as they had wearied of the interior of the house, in which she seemed more a tenant than a mistress.	tal	0	0
Deus tenha compaixão!	God have mercy!	tenha	0	0
Você está pronto para sair?	Are you ready to go out?	pronto	0	0
Não fiz isso sozinho.	I didn't do that myself.	fiz	0	0
Venessa Strauss é enfermeira veterinária. Ela resgata crias emaciadas que foram abandonadas pelos progenitores nas ilhas de reprodução ao largo da costa.	Venessa Strauss is a veterinary nurse. She rescues emaciated chicks that have been abandoned by their parents on the breeding islands offshore.	foram	0	0
Eu não sabia que isso ia acontecer.	I didn't know that that was going to happen.	ia	0	0
O aeroporto fica bastante longe do centro da cidade.	The airport is quite far from the city centre.	cidade	0	0
Tom é um dos melhores amigos de Mary.	Tom is one of Mary's best friends.	amigos	0	0
Se possível, gostaria de te encontrar esta noite.	If possible, I'd like to meet you tonight.	encontrar	0	0
Ele estava sentado num rochedo, com um faisão carnudo e primorosamente grelhado sobre o pedregulho à sua frente, enquanto enchia o seu copo de estanho com uma pequena cafeteira que ele tinha tirado das brasas.	He was seated on a rock, with a plump and primely broiled pheasant on the boulder before him, while he filled his tin cup from a small coffee-pot which he had lifted from the coals.	frente	0	0
Os macacos não se queixam de não terem sido feitos homens.	Monkeys do not complain about not having been made into men.	sido	0	0
Tom disse que eu poderia passar a noite em sua casa.	Tom said that I could spend the night at his place.	passar	0	0
Vou deixar você dirigir se quiser.	I'll let you drive if you want to.	deixar	0	0
Eu vi Tom na igreja hoje.	I saw Tom in church today.	vi	0	0
De jeito nenhum!	No way!	nenhum	0	0
Faz tanto tempo que a gente se viu, vamos tomar uma bebida ou duas e falar dos bons velhos dias.	It's been so long since we last met up. Let's have a drink or two and talk about the good old days.	gente	0	0
A nova tripulação terá mais tempo para a investigação científica do que os seus antecessores, devido a um abrandamento das obras na estação durante a sua estadia.	The new crew will have more time for scientific research than their predecessors did because of a lull in station construction during their sojourn.	durante	0	0
Eu disse pro Tom que seria perigoso fazer isso, mas ele continuou querendo fazê-lo.	I told Tom it would be dangerous to do that, but he still wanted to do it.	seria	0	0
Alguns estudantes vão para a escola a pé, e outros vão de ônibus.	Some students go to school on foot, and others by bus.	outros	0	0
Por favor, chame antes de entrar.	Please knock on the door before you enter.	entrar	0	0
Nós vamos esperar até o Tom chegar aqui.	We'll wait until Tom gets here.	chegar	0	0
Estou muito impaciente para ver a nova versão do Tatoeba.	I'm very impatient to see the new version of Tatoeba.	nova	0	0
